fpr,tpr,threshold
0.12809041676477514,0.6158798283261803,0.11509258
0.12997409936425713,0.6158798283261803,0.11092115
0.12997409936425713,0.6169527896995708,0.11004925
0.13162232163880386,0.6169527896995708,0.10719841
0.13162232163880386,0.619098712446352,0.10619876
0.13185778196373912,0.619098712446352,0.106030285
0.13185778196373912,0.6201716738197425,0.10574706
0.1327996232634801,0.6201716738197425,0.10534885
0.1327996232634801,0.621244635193133,0.10470156
0.13303508358841534,0.621244635193133,0.10441264
0.13303508358841534,0.6223175965665236,0.1039434
0.1332705439133506,0.6223175965665236,0.10381287
0.1332705439133506,0.6233905579399142,0.102992795
0.1346833058629621,0.6233905579399142,0.101950906
0.1346833058629621,0.6244635193133047,0.10159418
0.13491876618789733,0.6244635193133047,0.1010917
0.13491876618789733,0.6255364806866953,0.10091654
0.13633152813750882,0.6255364806866953,0.09860367
0.13633152813750882,0.6266094420600858,0.09814623
0.13656698846244408,0.6266094420600858,0.09797077
0.13656698846244408,0.6276824034334764,0.09778067
0.13750882976218506,0.6276824034334764,0.09671966
0.13750882976218506,0.630901287553648,0.09639154
0.13774429008712033,0.630901287553648,0.09608534
0.13774429008712033,0.6330472103004292,0.09575751
0.1382152107369908,0.6330472103004292,0.09536976
0.1382152107369908,0.6341201716738197,0.09491283
0.1386861313868613,0.6341201716738197,0.09460447
0.1386861313868613,0.6351931330472103,0.0941849
0.13962797268660232,0.6351931330472103,0.09257213
0.13962797268660232,0.6362660944206009,0.092456065
0.14033435366140806,0.6362660944206009,0.09123915
0.14033435366140806,0.6373390557939914,0.09100194
0.1405698139863433,0.6373390557939914,0.09091273
0.1405698139863433,0.6394849785407726,0.09008527
0.14174711561101955,0.6394849785407726,0.088787
0.14174711561101955,0.6405579399141631,0.08862641
0.14221803626089005,0.6405579399141631,0.08832748
0.14221803626089005,0.6416309012875536,0.08809058
0.14268895691076053,0.6416309012875536,0.08740608
0.14268895691076053,0.6427038626609443,0.087292604
